W025000465	1993-02-17	CENTRE SOCIAL ET D'ANIMATION CULTURELLE	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	02381	02	02500	HIRSON	NON RENSEIGNE	false		false	123228	5
W025000505	1955-10-10	'FAMILLES RURALES' ASSOCIATION D'ETREAUPONT	019004	INTERVENTIONS SOCIALES	02295	02	02580	ÉTRÉAUPONT	FEMME	false		false	9964	2
W025000553	1998-04-23	LA MAISON DES ENTREPRISES DE THIERACHE ET DE LA SERRE	022542	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES	02789	02	02140	VERVINS	HOMME	false		false	264240	2
W025000560	1954-02-08	PALS ATHLETIC CLUB	011065	SPORTS, ACTIVITÉS DE PLEIN AIR	02361	02	02120	GUISE	HOMME	false		false	1500	1
W025000642	2001-05-25	JEUNESSE ET RENCONTRE	015025	ÉDUCATION  FORMATION	02544	02	02500	NEUVE-MAISON	FEMME	false		false	2000	2
W025000651	1995-03-27	LES ENTREPRISES PORTEUSES D'EMPLOI	030005	AIDE À L'EMPLOI, DÉVELOPPEMENT LOCAL, PROMOTION DE SOLIDARITÉS ÉCONOMIQUES, VIE LOCALE	02408	02	02000	LAON	HOMME	false		false	31542	1
W025000691	1997-12-31	CENTRE SOCIO-CULTUREL TAC-TIC ANIMATION	019010	INTERVENTIONS SOCIALES	02141	02	02260	LA    CAPELLE	HOMME	false		false	86413	5
W025000781	1964-09-25	ASSOCIATION DES PARENTS D'ELEVES ET AMIS DE L'ECOLE DE MUSIQUE D'HIRSON	015005	ÉDUCATION  FORMATION	02381	02	02500	HIRSON	FEMME	false		false	1500	1
W031000090	1997-12-04	JUMEAUX ET PLUS, L'ASSOCIATION 03	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	03190	03	03000	MOULINS	FEMME	false		false	1000	1
W031000181	2002-04-30	CENTRE DE LOISIRS ET DE PREVENTION DES JEUNES DE LA POLICE NATIONALE DE MONTLUÇON	007000	CLUBS DE LOISIRS, RELATIONS	03185	03	03100	MONTLUÇON	FEMME	false		false	21350	3
W031000202	1972-04-26	FEDERATION FRANCAISE DES MEDAILLES DE LA JEUNESSE, DES SPORTS ET DE L'ENGAGEMENT ASSOCIATIF - COMITE DE L'ALLIER	011000	SPORTS, ACTIVITÉS DE PLEIN AIR	03185	03	03100	MONTLUÇON	HOMME	false		false	1400	1
W031000221	1966-03-31	MAISON DES JEUNES ET DE LA CULTURE DE MONTLUCON	009000	ACTION SOCIOCULTURELLE	03185	03	03100	MONTLUÇON	HOMME	true		false	34772	3
W031000236	1986-05-27	ASSOCIATION DE GESTION DE LA SMAC DE MONTLUCON (AGSM)	006070	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	03185	03	03100	MONTLUÇON	HOMME	true		false	135164	4
W031000246	2004-05-14	ASSOCIATION MAISON DE LA SOLIDARITE (AMS)	019040	INTERVENTIONS SOCIALES	03185	03	03100	MONTLUÇON	HOMME	false		false	10000	1
W031000256	1963-07-30	ASSOCIATION DE PARENTS D'ENFANTS ET D'ADULTES HANDICAPES (APEAH)	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	03185	03	03104	MONTLUÇON CEDEX	HOMME	false		false	129312	4
W031000295	1928-02-15	MONEV	022535	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES	03185	03	03100	MONTLUÇON	HOMME	false		false	2538	2
W031000319	1999-11-08	LE PETIT THEATRE DAKOTE	007000	CLUBS DE LOISIRS, RELATIONS	03127	03	03190	HÉRISSON	FEMME	false		false	57000	1
W031000332	1982-04-22	ASSOCIATION COUP DE MAIN	019020	INTERVENTIONS SOCIALES	03185	03	03100	MONTLUÇON	HOMME	false		false	3834	2
