W751032351	false	1935-10-18	2018-02-21		ASSOCIATION SAINTE AGNES	019000		75107	75	75007	PARIS	FRANCE	HOMME	false	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES	W3871014719	ASSOCIATION SAINTE AGNES	13/07/1927
W281000801	false	1922-06-26	2018-04-20		ASSOCIATION SAINTE AGNES	015000		28085	28	28000	CHARTRES	FRANCE	HOMME	false	ACTIVE	015000	ÉDUCATION  FORMATION	015000	ÉDUCATION  FORMATION	W3871014719	ASSOCIATION SAINTE AGNES	13/07/1927
W381014719	false	1927-02-20	2016-06-20		ASSOCIATION SAINTE AGNES	017000		38423	38	38950	SAINT-MARTIN-LE-VINOUX	FRANCE	HOMME	false	ACTIVE	017000	SANTÉ	017000	SANTÉ	W3871014719	ASSOCIATION SAINTE AGNES	13/07/1927
W751227427	false	1990-10-25	1990-10-25		ASSOCIATION SOLIDARITE ENFANTS SIDA -SOL-EN-SI	017055		75108	75	75008	PARIS 8E	FRANCE	HOMME	false	ACTIVE	017000	SANTÉ	017055	accompagnement, aide aux malades		ASSOCIATION SOLIDARITE ENFANTS SIDA -SOL-EN-SI	05/07/1996
W941004012	false	2000-03-28	2021-03-08		ASSOCIATION STEPHANE LAMART POUR LA DEFENSE DES DROITS DES ANIMAUX	024026		94004	94	94470	BOISSY-SAINT-LÉGER	FRANCE	HOMME	false	ACTIVE	024000	ENVIRONNEMENT,  CADRE DE VIE	024026	protection des animaux		ASSOCIATION STEPHANE LAMART POUR LA DEFENSE DES DROITS DES ANIMAUX	12/04/2013
W751005175	false	1963-01-01	2021-06-24		ASSOCIATION TECHNIQUE MARITIME ET AERONAUTIQUE	023000		75108	75	75008	PARIS	FRANCE	NON RENSEIGNE	false	ACTIVE	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES		ASSOCIATION TECHNIQUE MARITIME ET AERONAUTIQUE	03/02/1926
W591002553	false	1922-08-18	2019-07-11		ASSOCIATION TRAITS D'UNION	018000		59601	59	59132	TRÉLON	FRANCE	HOMME	false	ACTIVE	018000	SERVICES ET ÉTABLISSEMENTS MÉDICO-SOCIAUX	018000	SERVICES ET ÉTABLISSEMENTS MÉDICO-SOCIAUX		ASSOCIATION TRAITS D'UNION	23/05/1934
W9R1003613	false	2011-09-07	2021-06-21		ASSOCIATION TRAITS D'UNION	021005	022542	97418	974	97438	SAINTE-MARIE	FRANCE	HOMME	false	ACTIVE	021000	SERVICES FAMILIAUX, SERVICES AUX PERSONNES ÂGÉES	021005	crèches, garderies, haltes garderies		ASSOCIATION TRAITS D'UNION	23/05/1934
W263001835	false	1960-05-15	2014-05-13		ASSOCIATION UNIVERSITAIRE D'ETUDES DROMOISES	015070		26058	26	26500	BOURG-LÈS-VALENCE	FRANCE	FEMME	false	ACTIVE	015000	ÉDUCATION  FORMATION	015070	amicales, associations d'anciens étudiants, d'anciens élèves	W263001835	ASSOCIATION UNIVERSITAIRE D'ETUDES DROMOISES	19/01/2001
W751229546	false	2015-05-28	2021-10-12		ASSOCIATION VALENTIN HAÜY AU SERVICE DES AVEUGLES ET DES MALVOYANTS	017000		75107	75	75007	PARIS 7E	FRANCE	HOMME	false	ACTIVE	017000	SANTÉ	017000	SANTÉ		ASSOCIATION VALENTIN HAÜY AU SERVICE DES AVEUGLES ET DES MALVOYANTS	01/12/1891
W032003156	false	1951-05-04	1951-05-04		ASSOCIATION VICHY VACANCES	007000		03316	03	03460	03200 VICHY	FRANCE	HOMME	false	ACTIVE	007000	CLUBS DE LOISIRS, RELATIONS	007000	CLUBS DE LOISIRS, RELATIONS	W032003156	ASSOCIATION VICHY VACANCES	04/05/1951
W596010303	false	2021-09-30	2021-09-30		ASTREE	040000		59606	59	59300	VALENCIENNES	FRANCE	NON RENSEIGNE	false	ACTIVE	040000	ACTIVITÉS RELIGIEUSES, SPIRITUELLES OU PHILOSOPHIQUES	040000	ACTIVITÉS RELIGIEUSES, SPIRITUELLES OU PHILOSOPHIQUES		ASTREE	04/06/2015
W942011293	false	2021-11-01	2021-11-01		ASTREE	040000		94017	94	94500	CHAMPIGNY-SUR-MARNE	FRANCE	HOMME	false	ACTIVE	040000	ACTIVITÉS RELIGIEUSES, SPIRITUELLES OU PHILOSOPHIQUES	040000	ACTIVITÉS RELIGIEUSES, SPIRITUELLES OU PHILOSOPHIQUES		ASTREE	04/06/2015
W751088271	false	1987-09-29	2021-10-01		ASTREE	019000		75113	75	75013	PARIS	FRANCE	HOMME	false	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES		ASTREE	04/06/2015
W913008065	false	1995-04-06	2017-10-24		ASTREE	007080		91687	91	91170	VIRY-CHÂTILLON	FRANCE	HOMME	false	ACTIVE	007000	CLUBS DE LOISIRS, RELATIONS	007080	centres de loisirs, clubs de loisirs multiples		ASTREE	04/06/2015
W801001721	false	1999-12-17	1999-12-17		ASTREE	017120		80268	80	80580	ÉPAGNE-ÉPAGNETTE	FRANCE	FEMME	false	ACTIVE	017000	SANTÉ	017120	éducation sanitaire, prévention générale		ASTREE	04/06/2015
W291002447	false	2005-01-18	2017-08-03		AUX MARINS	038110		29190	29	29217	PLOUGONVELIN	FRANCE	HOMME	false	ACTIVE	038000	ARMÉE (DONT  PRÉPARATION MILITAIRE, MÉDAILLES), ANCIENS COMBATTANTS	038110	associations de militaires, amicales, associations de conscrits	W291002447	AUX MARINS	19/03/2015
W941001152	false	1980-03-04	2021-07-24		AVIATION SANS FRONTIERES	003015	020000	94054	94	94398	ORLY AÉROGARE CÉDEX	FRANCE	HOMME	true	ACTIVE	003000	DÉFENSE DE DROITS FONDAMENTAUX, ACTIVITÉS CIVIQUES	003015	défense des libertés publiques et des droits de l'Homme		AVIATION SANS FRONTIERES	12/11/1993
W191001430	false	1993-01-08	2020-10-09		AVIORNIS FRANCE INTERNATIONAL	007050	007050	33146	33	33460	CUSSAC-FORT-MEDOC	FRANCE	HOMME	false	ACTIVE	007000	CLUBS DE LOISIRS, RELATIONS	007050	animaux familiers, colombophilie, aquariophilie	W191001430	AVIORNIS FRANCE INTERNATIONAL	17/04/2012
W759000015	false	1966-10-03	2021-05-06		BIBLE ET TERRE SAINTE	040000		75106	75	75006	PARIS	FRANCE	HOMME	false	ACTIVE	040000	ACTIVITÉS RELIGIEUSES, SPIRITUELLES OU PHILOSOPHIQUES	040000	ACTIVITÉS RELIGIEUSES, SPIRITUELLES OU PHILOSOPHIQUES		BIBLE ET TERRE SAINTE	03/10/1966
W336003030	false	2015-11-02	2015-11-02		CAISSE DE SECOURS MUTUELS DE BORDEAUX	019000		33029	33	33114	BORDEAUX	FRANCE	HOMME	false	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES	W336003030	CAISSE DE SECOURS MUTUELS DE BORDEAUX	07/07/1845
W751059590	false	1982-02-10	2021-10-07		CARE FRANCE	019000		75119	75	75019	PARIS	FRANCE	FEMME	false	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES		CARE FRANCE	14/10/2006
W492000411	false	1992-03-24	2017-08-11		CARISPORT	020005		49193	49	49122	LE    MAY-SUR-ÈVRE	FRANCE	NON RENSEIGNE	false	ACTIVE	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	020005	secours financiers et autres services aux personnes en difficulté		CARISPORT	04/05/2009
W751045704	false	1905-07-29	2021-11-17		CENTRE D'ACTION SOCIALE PROTESTANT DANS LA REGION PARISIENNE	014000		75112	75	75012	PARIS 12E	FRANCE	NON RENSEIGNE	false	ACTIVE	014000	AMICALES, GROUPEMENTS AFFINITAIRES, GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX)	014000	AMICALES, GROUPEMENTS AFFINITAIRES, GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX)		CENTRE D'ACTION SOCIALE PROTESTANT DANS LA REGION PARISIENNE	13/08/1906
W442016143	false	1952-12-29	2020-09-11		CENTRE DE FORMATION PROFESSIONNELLE DE LA BAUGERIE	015050		44190	44	44230	SAINT-SÉBASTIEN-SUR-LOIRE	FRANCE	FEMME	false	ACTIVE	015000	ÉDUCATION  FORMATION	015050	centre d'enseignement et de formation		CENTRE DE FORMATION PROFESSIONNELLE DE LA BAUGERIE	13/11/1961
W759003201	true	1965-07-06	2021-06-08		CENTRE DE RECHERCHE ET D'INFORMATION SUR LA LITTERATURE POUR LA JEUNESSE	016000	015000	75111	75	75011	PARIS	FRANCE	FEMME	true	ACTIVE	016000	RECHERCHE	016000	RECHERCHE		CENTRE DE RECHERCHE ET D'INFORMATION SUR LA LITTERATURE POUR LA JEUNESSE	07/07/1983
W092002124	false	1901-11-28	1901-11-28		CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE HERISSON-BELLOR	019000		09225	09	09100	PAMIERS	FRANCE	HOMME	false	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES	W092002124	CENTRE D'HEBERGEMENT ET DE READAPTATION SOCIALE HERISSON-BELLOR	28/11/1866
W751227332	false	1902-08-22	2021-12-20		CENTRE HOSPITALIER DE BLIGNY OU CHB	017000		75116	75	75116	PARIS 16E	FRANCE	HOMME	false	ACTIVE	017000	SANTÉ	017000	SANTÉ		CENTRE HOSPITALIER DE BLIGNY OU CHB	12/05/1902
W759000055	false	1971-08-18	2022-01-27		CENTRE INTERNATIONAL NADIA ET LILI BOULANGER	006030		75109	75	75009	PARIS	FRANCE	HOMME	false	ACTIVE	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	006030	chant choral, musique		CENTRE INTERNATIONAL NADIA ET LILI BOULANGER	18/08/1971
W751023650	false	1905-06-15	2021-07-02		CENTRE ISRAELITE DE MONTMARTRE	019000		75118	75	75018	PARIS	FRANCE	FEMME	false	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES		CENTRE ISRAELITE DE MONTMARTRE	02/12/1914
W273001541	false	1956-01-04	2018-08-21		CENTRE NATIONAL DE PREVENTION ET DE PROTECTION	036000		27562	27	27950	SAINT-MARCEL	FRANCE	HOMME	false	ACTIVE	036000	SÉCURITÉ, PROTECTION CIVILE	036000	SÉCURITÉ, PROTECTION CIVILE	w273001541	CENTRE NATIONAL DE PREVENTION ET DE PROTECTION	23/10/1961
W751004691	false	1908-12-30	1908-12-30		CENTRE POUR L'ETUDE DU COMMERCE EXTERIEUR ET DES LANGUES ETRANGERES	023000		75108	75	75008	PARIS	FRANCE	HOMME	false	ACTIVE	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES		CENTRE POUR L'ETUDE DU COMMERCE EXTERIEUR ET DES LANGUES ETRANGERES	25/06/1924
W353005520	false	1929-07-19	2021-05-17		CERCLE PAUL BERT	011000		35238	35	35014	RENNES	FRANCE	HOMME	false	ACTIVE	011000	SPORTS, ACTIVITÉS DE PLEIN AIR	011000	SPORTS, ACTIVITÉS DE PLEIN AIR	W353005520	CERCLE PAUL BERT	09/02/1932
W513004495	false	1951-12-28	1951-12-28		CHAPITRE FRANCAIS DU COLLEGE INTERNATIONAL DE CHIRURGIENS	015000		51454	51	51100	REIMS	FRANCE	HOMME	false	ACTIVE	015000	ÉDUCATION  FORMATION	015000	ÉDUCATION  FORMATION		CHAPITRE FRANCAIS DU COLLEGE INTERNATIONAL DE CHIRURGIENS	27/10/1967
W595026867	false	2015-12-02	2021-07-02		CHIENS GUIDES D'AVEUGLES - CENTRES PAUL CORTEVILLE	019000		59508	59	59223	RONCQ	FRANCE	HOMME	true	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES		CHIENS GUIDES D'AVEUGLES - CENTRES PAUL CORTEVILLE	10/08/1973
W678000034	false	2015-12-09	2015-12-09		CHORALE STRASBOURGEOISE	006000		67482	67	67000	STRASBOURG	FRANCE	HOMME	false	ACTIVE	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES		CHORALE STRASBOURGEOISE	05/09/1895
W751009215	false	1972-11-14	1972-11-14		CLUB DU VIEUX MANOIR	006000		60508	60	60700	PONTPOINT		HOMME	false	ACTIVE	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES		CLUB DU VIEUX MANOIR	08/07/1970
W604001936	false	1953-06-08	2015-06-17		CLUB DU VIEUX MANOIR	010000	010020	60508	60	60700	PONTPOINT	FRANCE	NON RENSEIGNE	false	ACTIVE	010000	PRÉSERVATION DU PATRIMOINE	010000	PRÉSERVATION DU PATRIMOINE		CLUB DU VIEUX MANOIR	08/07/1970
W678000035	false	2015-12-09	2015-12-09		CLUB NAUTIQUE DE STRASBOURG	011000		67482	67	67000	STRASBOURG	FRANCE	HOMME	false	ACTIVE	011000	SPORTS, ACTIVITÉS DE PLEIN AIR	011000	SPORTS, ACTIVITÉS DE PLEIN AIR		CLUB NAUTIQUE DE STRASBOURG	01/04/1895
W751028978	false	1953-06-25	2021-11-17		COLLEGE DE MEDECINE DES HOPITAUX DE PARIS	015045		75104	75	75004	PARIS 4E	FRANCE	HOMME	false	ACTIVE	015000	ÉDUCATION  FORMATION	015045	établissement de formation professionnelle, de formation continue		COLLEGE DE MEDECINE DES HOPITAUX DE PARIS	14/12/1962
W751018707	false	1937-05-27	1937-05-27		COLONIE DE VACANCES DE LA BOURSE DE PARIS	009020		75102	75	75002	PARIS	FRANCE	HOMME	false	ACTIVE	009000	ACTION SOCIOCULTURELLE	009020	centres aérés, colonies de vacances		COLONIE DE VACANCES DE LA BOURSE DE PARIS	13/03/1953
W413000490	false	1905-03-27	2007-01-22		COMITE CENTRAL AGRICOLE DE LA SOLOGNE	024025		41106	41	41600	LAMOTTE-BEUVRON	FRANCE	HOMME	false	ACTIVE	024000	ENVIRONNEMENT,  CADRE DE VIE	024025	préservation de la faune sauvage	W413000490	COMITE CENTRAL AGRICOLE DE LA SOLOGNE	30/04/1911
W601004245	false	1921-01-11	2000-06-02		COMITE CREILLOIS DES COLONIES DE VACANCES	007000		60175	60	60100	CREIL	FRANCE	HOMME	false	ACTIVE	007000	CLUBS DE LOISIRS, RELATIONS	007000	CLUBS DE LOISIRS, RELATIONS		COMITE CREILLOIS DES COLONIES DE VACANCES	11/01/1921
W691089532	false	1911-11-29	1911-11-29		COMITE D'ACTION SOCIALE ISRAELITE DE LYON	019000	018000	69383	69	69003	LYON	FRANCE	HOMME	false	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES		COMITE D'ACTION SOCIALE ISRAELITE DE LYON	29/11/1911
W362003518	false	1921-07-05	2007-09-04		COMITE D'AIDE AUX PERSONNES TRAUMATISEES ET HANDICAPEES	017020		36044	36	36000	CHÂTEAUROUX	FRANCE	HOMME	false	ACTIVE	017000	SANTÉ	017020	dispensaires, soins infirmiers, services paramédicaux, services de garde	W362003518	COMITE D'AIDE AUX PERSONNES TRAUMATISEES ET HANDICAPEES	22/03/1926
W212003238	false	1923-02-02	2014-12-22		COMITE DE COTE D'OR DE LA LIGUE NATIONALE CONTRE LE CANCER	017210	017000	21231	21	21000	DIJON	FRANCE	HOMME	false	ACTIVE	017000	SANTÉ	017210	financement de la recherche médicale	W212003238	COMITE DE COTE D'OR DE LA LIGUE NATIONALE CONTRE LE CANCER	27/04/1930
W012007955	false	1911-11-17	2019-07-29		COMITE DE DEFENSE ET DE CONSERVATION DU VIEUX PEROUGES	024035	010020	01290	01	01800	PÉROUGES	FRANCE	HOMME	false	ACTIVE	024000	ENVIRONNEMENT,  CADRE DE VIE	024035	comités de défense, comités de sauvegarde	W012007955	COMITE DE DEFENSE ET DE CONSERVATION DU VIEUX PEROUGES	28/01/1928
W751085684	false	1988-04-25	2022-01-21		COMITE DE PARIS CONTRE LES MALADIES RESPIRATOIRES	017005		75106	75	75006	PARIS	FRANCE	HOMME	false	ACTIVE	017000	SANTÉ	017005	cliniques, centres médicaux, hôpitaux, sanatoriums, établissements de rééducation, maisons de convalescence		COMITE DE PARIS CONTRE LES MALADIES RESPIRATOIRES	28/05/1933
W521002456	false	1978-09-21	1978-09-21		COMITE DEPARTEMENTAL CONTRE LA TUBERCULOSE ET LES MALADIES RESPIRATOIRES	017000		52121	52	52000	CHAUMONT	FRANCE	HOMME	false	ACTIVE	017000	SANTÉ	017000	SANTÉ	pas de RNA	COMITE DEPARTEMENTAL CONTRE LA TUBERCULOSE ET LES MALADIES RESPIRATOIRES	14/03/1930
W583001308	false	1918-04-02	2016-03-01		COMITE DEPARTEMENTAL CONTRE LES MALADIES RESPIRATOIRES ET LA TUBERCULOSE DE LA NIEVRE	017125	050000	58194	58	58000	NEVERS	FRANCE	FEMME	false	ACTIVE	017000	SANTÉ	017125	prévention de maladies, dépistage de maladies (autres que le sida)		COMITE DEPARTEMENTAL CONTRE LES MALADIES RESPIRATOIRES ET LA TUBERCULOSE DE LA NIEVRE	11/01/1922
W332013122	false	1901-07-01	2021-10-26		COMITE DES CENTRES DE VACANCES DE BORDEAUX ET DU SUD-OUEST	009020		33192	33	33173	GRADIGNAN	FRANCE	HOMME	false	ACTIVE	009000	ACTION SOCIOCULTURELLE	009020	centres aérés, colonies de vacances	W332013122	COMITE DES CENTRES DE VACANCES DE BORDEAUX ET DU SUD-OUEST	16/08/1945
W751016262	false	1968-06-12	1968-06-12		COMITE FRANCAIS DE GEOLOGIE DE L'INGENIEUR	023000		75106	75	75006	PARIS	FRANCE	FEMME	false	ACTIVE	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES		COMITE FRANCAIS DE GEOLOGIE DE L'INGENIEUR	02/05/1977
W751256855	false	2020-06-08	2020-06-08		COMITE FRANCAIS D'EDUCATION ET D'ASSISTANCE DE L'ENFANCE DEFICIENTE	003030		75111	75	75011	PARIS	FRANCE	NON RENSEIGNE	false	ACTIVE	003000	DÉFENSE DE DROITS FONDAMENTAUX, ACTIVITÉS CIVIQUES	003030	défense des droits des  personnes en situation de handicap		COMITE FRANCAIS D'EDUCATION ET D'ASSISTANCE DE L'ENFANCE DEFICIENTE	01/12/1932
W751027941	false	1975-05-06	1970-03-17		COMITE NATIONAL DE L'ENFANCE	018005		75115	75	75015	PARIS	FRANCE	HOMME	false	ACTIVE	018000	SERVICES ET ÉTABLISSEMENTS MÉDICO-SOCIAUX	018005	accueil et protection de la petite enfance		COMITE NATIONAL DE L'ENFANCE	09/02/1912
W759000031	false	1908-01-01	2021-10-26		COMITE NATIONAL OLYMPIQUE ET SPORTIF FRANCAIS	011000		75113	75	75640	PARIS 13E	FRANCE	HOMME	false	ACTIVE	011000	SPORTS, ACTIVITÉS DE PLEIN AIR	011000	SPORTS, ACTIVITÉS DE PLEIN AIR		COMITE NATIONAL OLYMPIQUE ET SPORTIF FRANCAIS	06/03/1922
W751022256	false	1950-04-07	2021-07-12		CONFEDERATION NATIONALE DES GROUPES FOLKLORIQUES FRANCAIS	006045		75116	75	75016	PARIS	FRANCE	HOMME	true	ACTIVE	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	006045	folklore		CONFEDERATION NATIONALE DES GROUPES FOLKLORIQUES FRANCAIS	27/02/1987
W751016472	false	1947-09-03	2021-07-20		CONFEDERATION NATIONALE DES ASSOCIATIONS FAMILIALES CATHOLIQUES	019000		75109	75	75009	PARIS	FRANCE	FEMME	false	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES		CONFEDERATION NATIONALE DES ASSOCIATIONS FAMILIALES CATHOLIQUES	14/12/2004
W751043568	false	1961-03-03	1961-03-03		CONGRES DE PSYCHIATRIE ET DE NEUROLOGIE DE LANGUE FRANCAISE	017000		75106	75	75006	PARIS	FRANCE	HOMME	false	ACTIVE	017000	SANTÉ	017000	SANTÉ		CONGRES DE PSYCHIATRIE ET DE NEUROLOGIE DE LANGUE FRANCAISE	23/08/1932
W751014512	false	1946-04-03	2005-02-17	2005-02-17	CONSEIL FRANCAIS DE L'ENERGIE	023000		75110	75	75010	PARIS	FRANCE	HOMME	false	SUPPRIMEE	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES		CONSEIL FRANCAIS DE L'ENERGIE	01/10/1960
W751227366	false	1946-04-03	1946-04-03		CONSEIL FRANCAIS DE L'ENERGIE	023000		75110	75	75010	PARIS 10E	FRANCE	HOMME	false	ACTIVE	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES		CONSEIL FRANCAIS DE L'ENERGIE	01/10/1960
W751012051	false	1967-09-08	1972-12-20	1972-12-20	CONSEIL INTERNATIONAL DE LA LANGUE FRANCAISE	006000		75107	75	75007	PARIS	FRANCE	HOMME	false	SUPPRIMEE	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES		CONSEIL INTERNATIONAL DE LA LANGUE FRANCAISE	20/12/1972
W751227379	false	1967-09-08	1967-09-08		CONSEIL INTERNATIONAL DE LA LANGUE FRANCAISE	006000		75109	75	75009	PARIS 9E	FRANCE	HOMME	false	ACTIVE	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES		CONSEIL INTERNATIONAL DE LA LANGUE FRANCAISE	20/12/1972
W751018762	true	1901-10-16	2021-05-05		CONSEIL NATIONAL DES FEMMES FRANCAISES	019000		75107	75	75007	PARIS 7E	FRANCE	FEMME	true	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES		CONSEIL NATIONAL DES FEMMES FRANCAISES	28/05/1964
W751050414	true	1964-10-29	2021-10-04		CONSUEL - COMITE NATIONAL POUR LA SECURITE DES USAGERS DE L'ELECTRICITE	023000		75117	75	75017	PARIS	FRANCE	HOMME	true	ACTIVE	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES		CONSUEL - COMITE NATIONAL POUR LA SECURITE DES USAGERS DE L'ELECTRICITE	29/09/2004
W062009668	false	1901-08-01	2007-01-31		CRECHE ET ORPHELINAT DE MENTON	020000	018000	06083	06	06500	MENTON	FRANCE	HOMME	false	ACTIVE	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	W062009668	CRECHE ET ORPHELINAT DE MENTON	23/02/1898
W751016100	false	1947-05-19	2021-12-23		CROIX BLEUE DES ARMENIENS DE FRANCE	014000		75109	75	75009	PARIS	FRANCE	FEMME	false	ACTIVE	014000	AMICALES, GROUPEMENTS AFFINITAIRES, GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX)	014000	AMICALES, GROUPEMENTS AFFINITAIRES, GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX)		CROIX BLEUE DES ARMENIENS DE FRANCE	23/04/1986
W751021108	false	1983-12-30	1983-12-30		CULTURES FRANCE	006000		75116	75	75016	PARIS	FRANCE	HOMME	false	ACTIVE	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES	006000	CULTURE, PRATIQUES D'ACTIVITÉS ARTISTIQUES, PRATIQUES CULTURELLES		CULTURES FRANCE	16/05/1923
W583001309	false	1973-04-30	2022-01-24		DEFENSE ET PROTECTION DES ANIMAUX DE LA NIEVRE ET DU CENTRE	024025	050000	58112	58	58160	LA    FERMETÉ	FRANCE	FEMME	false	ACTIVE	024000	ENVIRONNEMENT,  CADRE DE VIE	024025	préservation de la faune sauvage		DEFENSE ET PROTECTION DES ANIMAUX DE LA NIEVRE ET DU CENTRE	08/12/1982
W751105161	false	1992-06-10	2021-09-07		DELEGATION CATHOLIQUE POUR LA COOPERATION	020000		75107	75	75345	PARIS 7E	FRANCE	HOMME	false	ACTIVE	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT	020000	ASSOCIATIONS CARITATIVES, HUMANITAIRES, AIDE AU DÉVELOPPEMENT, DÉVELOPPEMENT DU BÉNÉVOLAT		DELEGATION CATHOLIQUE POUR LA COOPERATION	10/05/2005
W678000036	false	2015-12-09	2015-12-09		DIACONAT BETHESDA	019000		67482	67	67000	STRASBOURG	FRANCE	HOMME	true	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES		DIACONAT BETHESDA	13/03/1896
W332010352	false	1906-07-28	2021-06-28		DIACONAT DE BORDEAUX	040000		33063	33	33000	BORDEAUX	FRANCE	FEMME	false	ACTIVE	040000	ACTIVITÉS RELIGIEUSES, SPIRITUELLES OU PHILOSOPHIQUES	040000	ACTIVITÉS RELIGIEUSES, SPIRITUELLES OU PHILOSOPHIQUES	W332010352	DIACONAT DE BORDEAUX	24/07/1906
W251001617	false	1906-04-28	2016-07-08		DIACONAT DE L'EGLISE REFORMEE DE BESANCON	014035		25056	25	25000	BESANÇON	FRANCE	HOMME	false	ACTIVE	014000	AMICALES, GROUPEMENTS AFFINITAIRES, GROUPEMENTS D'ENTRAIDE (HORS DÉFENSE DE DROITS FONDAMENTAUX)	014035	groupements d'entraide et de solidarité	W251001617	DIACONAT DE L'EGLISE REFORMEE DE BESANCON	08/05/1908
W442016132	false	1906-05-21	2022-02-23		DIACONAT PROTESTANT DE NANTES	019000		44109	44	44000	NANTES	FRANCE	FEMME	false	ACTIVE	019000	INTERVENTIONS SOCIALES	019000	INTERVENTIONS SOCIALES		DIACONAT PROTESTANT DE NANTES	08/12/1906
W751042259	false	1964-10-24	2021-11-30		DIALOGUE ET COOPERATION	023000		75112	75	75012	PARIS	FRANCE	FEMME	false	ACTIVE	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES	023000	REPRÉSENTATION, PROMOTION ET DÉFENSE D'INTÉRÊTS ÉCONOMIQUES		DIALOGUE ET COOPERATION	25/09/1970
